,Unnamed: 0,Mandatory FEMP Standby Power Requirement,Declared Standby Power,Product Category,Company Name - Brand Name,Model Name,Model Number,Additional Model Information,UNSPSC Code,ENAC Code,Wake on LAN (WOL) Status as Shipped (Workstations Only),Notes
256,254,Compliant,0 to 1 W,Audio Video Equipment - Blu-ray Disc Player,"Samsung Electronics Co., Ltd. - Samsung",BD-J5100,BD-J5100,"BD-JM51,BD-JM51,; BD-JM51C,BD-JM51C,",52161553,KJ,,
257,255,Compliant,0 to 1 W,Audio Video Equipment - Blu-ray Disc Player,"Samsung Electronics Co., Ltd. - Samsung",BD-J5900,BD-J5900,"BD-JM59,BD-JM59,; BD-JM59C,BD-JM59C,",52161553,KJ,,
258,256,Compliant,0 to 1 W,Audio Video Equipment - Blu-ray Disc Player,"Samsung Electronics Co., Ltd. - Samsung",BD-J5700,BD-J5700,"BD-JM57,BD-JM57,; BD-JM57C,BD-JM57C,",52161553,KJ,,
259,257,Compliant,0 to 1 W,Audio Video Equipment - Blu-ray Disc Player,"Samsung Electronics Co., Ltd. - Samsung",BD-J4500,BD-J4500,"BD-J4500,BD-J4500,; BD-J4500R,BD-J4500R,",52161553,KJ,,
260,211,Compliant,0 to 1 W,Audio Video Equipment - Compact/Shelf Audio System,"Harman International Industries, Incorporated - harman/kardon",ONYX STUDIO 8,ONYX STUDIO 8,,52161510,KJ,,
261,259,Compliant,0 to 1 W,Audio Video Equipment - DVD Player,Sony Electronics Inc. - SONY,DVP-SR210P,DVP-SR210P,,52161516,KJ,,
262,260,Compliant,0 to 1 W,Audio Video Equipment - DVD Player,Sony Electronics Inc. - SONY,DVP-SR510H,DVP-SR510H,,52161516,KJ,,
263,251,Compliant,0 to 1 W,"Audio Video Equipment - DVD Player,CD Player",Panasonic - Panasonic,DVD-S700,DVD-S700,,52161539,KJ,,
264,252,Compliant,0 to 1 W,"Audio Video Equipment - DVD Player,CD Player",Panasonic - Panasonic,DVD-S500,DVD-S500,,52161539,KJ,,
265,261,Compliant,0 to 1 W,"Audio Video Equipment - DVD Player,CD Player,Blu-ray Disc Player",Sony Electronics Inc. - SONY,UBP-X700,UBP-X700,,52161539,KJ,,
266,262,Compliant,0 to 1 W,"Audio Video Equipment - DVD Player,CD Player,Blu-ray Disc Player",Sony Electronics Inc. - SONY,UBP-X500,UBP-X500,,52161539,KJ,,
267,263,Compliant,0 to 1 W,"Audio Video Equipment - DVD Player,CD Player,Blu-ray Disc Player",Sony Electronics Inc. - SONY,BDP-BX370,BDP-BX370,,52161539,KJ,,
268,264,Compliant,0 to 1 W,"Audio Video Equipment - DVD Player,CD Player,Blu-ray Disc Player",Sony Electronics Inc. - SONY,BDP-S1700,BDP-S1700,,52161539,KJ,,
269,265,Compliant,0 to 1 W,"Audio Video Equipment - DVD Player,CD Player,Blu-ray Disc Player",Sony Electronics Inc. - SONY,BDP-S6700,BDP-S6700,,52161539,KJ,,
270,266,Compliant,0 to 1 W,"Audio Video Equipment - DVD Player,CD Player,Blu-ray Disc Player",Sony Electronics Inc. - SONY,BDP-S3700,BDP-S3700,,52161539,KJ,,
271,235,Compliant,0 to 1 W,Audio Video Equipment - Other,"LG Electronics, Inc. - LG",*GP9**,*GP9**,",,The * in the model name can be A to Z, 0 to 9 or blank denoting color and external design not related with energy efficiency.",52161500,KJ,,
272,236,Compliant,0 to 1 W,Audio Video Equipment - Other,"LG Electronics, Inc. - LG",*GP3**,*GP3**,",,The * in the model name can be A to Z, 0 to 9 or blank denoting color and external design not related with energy efficiency.",52161500,KJ,,
273,237,Compliant,0 to 1 W,Audio Video Equipment - Other,"LG Electronics, Inc. - LG",SPQ8-S,SPQ8-S,,52161500,KJ,,
274,239,Compliant,0 to 1 W,Audio Video Equipment - Other,"Crestron Electronics, Inc. - Crestron",AMP-2210HT,AMP-2210HT,,52161500,KJ,,
275,240,Compliant,0 to 1 W,Audio Video Equipment - Other,"LG Electronics, Inc. - LG",XG8T**,XG8T**,",,The * in the model name can be A to Z, 0 to 9 or blank denoting color and external design not related with energy efficiency",52161500,KJ,,
276,241,Compliant,0 to 1 W,Audio Video Equipment - Other,Shen Zhen Ao Pin Shi Ye You Xian Gong Si - SEEYING,SY101,SY101,,52161500,KJ,,
277,228,Compliant,0 to 1 W,Audio Video Equipment - Powered Speaker System,"LG Electronics, Inc. - LG",RP4**,RP4**,",,The * in the model name can be A to Z, 0 to 9 or blank denoting color and external design not related with energy efficiency.",52161509,KJ,,
278,229,Compliant,0 to 1 W,Audio Video Equipment - Powered Speaker System,"LG Electronics, Inc. - LG",XG5Q**,XG5Q**,",,The * in the model name can be A to Z, 0 to 9 or blank denoting color and external design not related with energy efficiency.)",52161509,KJ,,
279,230,Compliant,0 to 1 W,Audio Video Equipment - Powered Speaker System,"LG Electronics, Inc. - LG",XO3Q**,XO3Q**,",,The * in the model name can be A to Z, 0 to 9 or blank denoting color and external design not related with energy efficiency.); XO3***,,The * in the model name can be A to Z, 0 to 9 or blank denoting color and external design not related with energy efficiency.); XO3C,,; XO3N,,; XO3S,,; XO3T,,",52161509,KJ,,
280,231,Compliant,0 to 1 W,Audio Video Equipment - Powered Speaker System,"LG Electronics, Inc. - LG",XG7Q**,XG7Q**,",,The * in the model name can be A to Z, 0 to 9 or blank denoting color and external design not related with energy efficiency.)",52161509,KJ,,
281,232,Compliant,0 to 1 W,Audio Video Equipment - Powered Speaker System,"LG Electronics, Inc. - LG",XG9Q**,XG9Q**,",,*  in the model name can be A to Z, 0 to 9 or blank denoting color and external design not related with energy efficiency.",52161509,KJ,,
282,233,Compliant,0 to 1 W,Audio Video Equipment - Powered Speaker System,Polk Audio - Polk,SURROUNDBAR 6500BT,"SB6500BT SPEAKER, SB6500BT SUBWOOFER",,52161509,KJ,,
283,234,Compliant,0 to 1 W,Audio Video Equipment - Powered Speaker System,Polk Audio - Polk,Surroundbar 5000 Instant Home Theater,"SB5000 IHT SPEAKER, SB5000 IHT SUBWOOFER",,52161509,KJ,,
284,215,Compliant,0 to 1 W,Audio Video Equipment - Soundbar,"LG Electronics, Inc. - LG",QP5**,QP5**,",,The * in the model name can be A to Z, 0 to 9 or blank denoting color and external design not related with energy efficiency.",52161560,KJ,,
285,217,Compliant,0 to 1 W,Audio Video Equipment - Soundbar,"LG Electronics, Inc. - LG",S75Q**,S75Q**,",,""*""= 0-9, A-Z or blank according to color or enclosure of product",52161560,KJ,,
286,218,Compliant,0 to 1 W,Audio Video Equipment - Soundbar,"LG Electronics, Inc. - LG",S65Q**,S65Q**,",,""*""= 0-9, A-Z or blank according to color or enclosure of product",52161560,KJ,,
287,220,Compliant,0 to 1 W,Audio Video Equipment - Soundbar,"LG Electronics, Inc. - LG",SH7Q,SH7Q*,",,(""*""= 0-9, A-Z or blank according to color or enclosure of product)",52161560,KJ,,
288,221,Compliant,0 to 1 W,Audio Video Equipment - Soundbar,"LG Electronics, Inc. - LG",S40Q**,S40Q**,",,(""*""= 0-9, A-Z or blank according to color or enclosure of product)",52161560,KJ,,
289,222,Compliant,0 to 1 W,Audio Video Equipment - Soundbar,"LG Electronics, Inc. - LG",S60Q**,S60Q**,",,(""*""= 0-9, A-Z or blank according to color or enclosure of product)",52161560,KJ,,
290,225,Compliant,0 to 1 W,Audio Video Equipment - Soundbar,"LG Electronics, Inc. - LG",S77S**,S77S**,",,The * in the model name can be A to Z, 0 to 9 or blank denoting color and external design not related with energy efficiency; DS77TY,DS77TY,; S77TY,S77TY,",52161560,KJ,,
291,226,Compliant,0 to 1 W,Audio Video Equipment - Soundbar,"LG Electronics, Inc. - LG",XT7S**,XT7S**,",,The * in the model name can be A to Z, 0 to 9 or blank denoting color and external design not related with energy efficiency",52161560,KJ,,
292,227,Compliant,0 to 1 W,Audio Video Equipment - Soundbar,Max. International (HK) Ltd. - Audac,IMEO2,IMEO2,,52161560,KJ,,
293,258,Compliant,0 to 1 W,Audio Video Equipment - Subwoofer,"Samsung Electronics Co., Ltd. - Samsung",PS-WM20,PS-WM20,"PS-WM30,PS-WM30,",52161560,KJ,,
294,242,Compliant,0 to 1 W,"Audio Video Equipment - iPod/MP3 Player Dock,Audio Amplifier - Full Spectrum,Home Theater AV Receiver","Aterian Group, Inc. - RIF6",RIF030079N,RIF030079N,",RIF030079N,UPC # 855599006199; ,RIF030128N,UPC # 855599006588",52161510,KJ,,
295,23,Non-compliant,1.1 to 2 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,CLOUD ELECTRONICS LIMITED - Cloud,CV 8125,CV 8125,,52161547,KJ,,
296,28,Non-compliant,1.1 to 2 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,CLOUD ELECTRONICS LIMITED - Cloud,CV 4250,CV 4250,,52161547,KJ,,
297,29,Non-compliant,1.1 to 2 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,CLOUD ELECTRONICS LIMITED - Cloud,CV 2500,CV 2500,,52161547,KJ,,
298,42,Non-compliant,1.1 to 2 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,Extron Electronics - Extron,NetPA 1001-70V AT,NetPA 1001-70V AT,,52161547,KJ,,
299,50,Non-compliant,1.1 to 2 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,"Merlyn Mind, Inc. - Merlyn Mind/Symphony Classroom",Symphony Classroom AI Enabled Classroom Hub,SCMAA1,,52161547,KJ,,
300,51,Non-compliant,1.1 to 2 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,"Merlyn Mind, Inc. - Merlyn Mind/Symphony Classroom",Symphony Classroom AI Enabled Classroom Hub,SCMBA1,,52161547,KJ,,
301,61,Non-compliant,1.1 to 2 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,Music Tribe Commercial MY Sdn. Bhd. - LAB GRUPPEN,FAD1202,FAD1202,,52161547,KJ,,
302,62,Non-compliant,1.1 to 2 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,Music Tribe Commercial MY Sdn. Bhd. - LAB GRUPPEN,FAD602,FAD602,,52161547,KJ,,
303,63,Non-compliant,1.1 to 2 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,Music Tribe Commercial MY Sdn. Bhd. - LAB GRUPPEN,FAD2402,FAD2402,,52161547,KJ,,
304,64,Non-compliant,1.1 to 2 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,Music Tribe Commercial MY Sdn. Bhd. - LAB.GRUPPEN,LUCIA120/2M,LUCIA120/2M,",LUCIA120/2,",52161547,KJ,,
305,65,Non-compliant,1.1 to 2 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,Music Tribe Commercial MY Sdn. Bhd. - LAB.GRUPPEN,LUCIA240/2M,LUCIA240/2M,",LUCIA240/2,",52161547,KJ,,
306,66,Non-compliant,1.1 to 2 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,Music Tribe Commercial MY Sdn. Bhd. - LAB.GRUPPEN,Lucia 120/1-70,Lucia 120/1-70,,52161547,KJ,,
307,67,Non-compliant,1.1 to 2 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,Music Tribe Commercial MY Sdn. Bhd. - LAB.GRUPPEN,Lucia 240/1-70,Lucia 240/1-70,,52161547,KJ,,
308,93,Non-compliant,1.1 to 2 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - harman/kardon",Wireless Speaker,CITATION 110,,52161547,KJ,,
309,100,Non-compliant,1.1 to 2 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",Multi-Channel Soundbar,BAR 300,,52161547,KJ,,
310,101,Non-compliant,1.1 to 2 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",Multi-Channel Soundbar with wireless subwoofer,BAR 500,,52161547,KJ,,
311,103,Non-compliant,1.1 to 2 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",Multi-Channel Soundbar with wireless subwoofer,BAR 800,,52161547,KJ,,
312,105,Non-compliant,1.1 to 2 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",Multi-Channel Soundbar with wireless subwoofer,BAR 1000,,52161547,KJ,,
313,109,Non-compliant,1.1 to 2 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",Bluetooth Speaker,PARTYBOX310,,52161547,KJ,,
314,110,Non-compliant,1.1 to 2 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",Bluetooth Speaker,PARTYBOX710,,52161547,KJ,,
315,112,Non-compliant,1.1 to 2 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",Multi-Channel Soundbar with wireless subwoofer,Soundbar: BAR 1300X,,52161547,KJ,,
316,114,Non-compliant,1.1 to 2 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",Multi-Channel Soundbar with wireless subwoofer,Soundbar: BAR 1300,,52161547,KJ,,
317,116,Non-compliant,1.1 to 2 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",Multi-Channel Soundbar with wireless subwoofer,BAR 700,,52161547,KJ,,
318,120,Non-compliant,1.1 to 2 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",Wireless Speaker,PARTYBOX ULTIMATE,,52161547,KJ,,
319,121,Non-compliant,1.1 to 2 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",Wireless Speaker,Authentics 300,,52161547,KJ,,
320,122,Non-compliant,1.1 to 2 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",Wireless Speaker,Authentics 200,,52161547,KJ,,
321,123,Non-compliant,1.1 to 2 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",Wireless Speaker,Authentics 500,,52161547,KJ,,
322,124,Non-compliant,1.1 to 2 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",Bluetooth Speaker,PARTYBOX OTG Essential,,52161547,KJ,,
323,174,Non-compliant,1.1 to 2 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Samsung Electronics Co., Ltd. - Samsung",HW-T650,HW-T650,"HW-T60C,HW-T60C,; HW-T60M,HW-T60M,; HW-T60MV,HW-T60MV,; HW-T630,HW-T630,; HW-T660,HW-T660,",52161547,KJ,,
324,175,Non-compliant,1.1 to 2 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Samsung Electronics Co., Ltd. - Samsung",HW-T550,HW-T550,"HW-T45C,HW-T45C,; HW-T50C,HW-T50C,; HW-T50M,HW-T50M,; HW-T510,HW-T510,; HW-T530,HW-T530,; HW-T540,HW-T540,; HW-T555,HW-T555,; HW-T560,HW-T560,",52161547,KJ,,
325,176,Non-compliant,1.1 to 2 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Samsung Electronics Co., Ltd. - Samsung",HW-T450,HW-T450,"HW-T40M,HW-T40M,; HW-T410,HW-T410,; HW-T415,HW-T415,; HW-T430,HW-T430,; HW-T440,HW-T440,; HW-T45E,HW-T45E,; HW-T460,HW-T460,; HW-T470,HW-T470,; HW-T47M,HW-T47M,",52161547,KJ,,
326,177,Non-compliant,1.1 to 2 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Samsung Electronics Co., Ltd. - Samsung",HW-Q60T,HW-Q60T,"HW-Q59CT,HW-Q59CT,; HW-Q65T,HW-Q65T,; HW-Q66T,HW-Q66T,; HW-Q67CT,HW-Q67CT,; HW-Q6CT,HW-Q6CT,; HW-Q6CTV,HW-Q6CTV,",52161547,KJ,,
327,178,Non-compliant,1.1 to 2 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Samsung Electronics Co., Ltd. - Samsung",SWA-W500,SWA-W500,,52161547,KJ,,
328,179,Non-compliant,1.1 to 2 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Samsung Electronics Co., Ltd. - Samsung",HW-S60T,HW-S60T,"HW-S61T,HW-S61T,; HW-S66T,HW-S66T,; HW-S67T,HW-S67T,",52161547,KJ,,
329,180,Non-compliant,1.1 to 2 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Samsung Electronics Co., Ltd. - Samsung",HW-Q70T,HW-Q70T,"HW-Q76T,HW-Q76T,",52161547,KJ,,
330,181,Non-compliant,1.1 to 2 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Samsung Electronics Co., Ltd. - Samsung",HW-Q800T,HW-Q800T,"HW-Q850T,HW-Q850T,",52161547,KJ,,
331,182,Non-compliant,1.1 to 2 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Samsung Electronics Co., Ltd. - Samsung",HW-T420,HW-T420,,52161547,KJ,,
332,183,Non-compliant,1.1 to 2 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Samsung Electronics Co., Ltd. - Samsung",HW-S40T,HW-S40T,"HW-S41T,HW-S41T,; HW-S46T,HW-S46T,; HW-S47T,HW-S47T,; HW-T40,HW-T40,",52161547,KJ,,
333,185,Non-compliant,1.1 to 2 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Samsung Electronics Co., Ltd. - Samsung",HW-A450,HW-A450,"HW-A40M,HW-A40M,; HW-A430,HW-A430,; HW-A440,HW-A440,; HW-A445,HW-A445,; HW-A455,HW-A455,; HW-A45E,HW-A45E,; HW-A460,HW-A460,; HW-A470,HW-A470,; HW-A47M,HW-A47M,",52161547,KJ,,
334,186,Non-compliant,1.1 to 2 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Samsung Electronics Co., Ltd. - Samsung",HW-A550,HW-A550,"HW-A45C,HW-A45C,; HW-A50C,HW-A50C,; HW-A50M,HW-A50M,; HW-A530,HW-A530,; HW-A540,HW-A540,; HW-A555,HW-A555,; HW-A560,HW-A560,",52161547,KJ,,
335,187,Non-compliant,1.1 to 2 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Samsung Electronics Co., Ltd. - Samsung",HW-A650,HW-A650,"HW-A55C,HW-A55C,; HW-A58C,HW-A58C,; HW-A60M,HW-A60M,; HW-A660,HW-A660,; HW-A670,HW-A670,; HW-A67E,HW-A67E,",52161547,KJ,,
336,188,Non-compliant,1.1 to 2 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Samsung Electronics Co., Ltd. - Samsung",HW-Q600A,HW-Q600A,"HW-Q610A,HW-Q610A,; HW-Q630A,HW-Q630A,; HW-Q6EA,HW-Q6EA,",52161547,KJ,,
337,189,Non-compliant,1.1 to 2 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Samsung Electronics Co., Ltd. - Samsung",HW-S50A,HW-S50A,"HW-S56A,HW-S56A,",52161547,KJ,,
338,193,Non-compliant,1.1 to 2 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Samsung Electronics Co., Ltd. - Samsung",HW-Q600B,HW-Q600B,"HW-Q605B,HW-Q605B,; HW-Q610B,HW-Q610B,; HW-Q630B,HW-Q630B,",52161547,KJ,,
339,194,Non-compliant,1.1 to 2 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Samsung Electronics Co., Ltd. - Samsung",HW-Q60B,HW-Q60B,"HW-Q63B,HW-Q63B,; HW-Q64B,HW-Q64B,; HW-Q66B,HW-Q66B,; HW-Q67B,HW-Q67B,; HW-Q67CB,HW-Q67CB,; HW-Q6CB,HW-Q6CB,; HW-Q6MB,HW-Q6MB,",52161547,KJ,,
340,195,Non-compliant,1.1 to 2 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Samsung Electronics Co., Ltd. - Samsung",HW-B550,HW-B550,"HW-B530,HW-B530,; HW-B53C,HW-B53C,; HW-B53M,HW-B53M,; HW-B540,HW-B540,; HW-B555,HW-B555,; HW-B55E,HW-B55E,; HW-B560,HW-B560,; HW-B57C,HW-B57C,",52161547,KJ,,
341,196,Non-compliant,1.1 to 2 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Samsung Electronics Co., Ltd. - Samsung",HW-B650,HW-B650,"HW-B63C,HW-B63C,; HW-B63M,HW-B63M,; HW-B660,HW-B660,; HW-B670,HW-B670,; HW-B67C,HW-B67C,; HW-B67E,HW-B67E,",52161547,KJ,,
342,197,Non-compliant,1.1 to 2 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Samsung Electronics Co., Ltd. - Samsung",HW-S50B,HW-S50B,"HW-S55B,HW-S55B,; HW-S56B,HW-S56B,",52161547,KJ,,
343,198,Non-compliant,1.1 to 2 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Samsung Electronics Co., Ltd. - Samsung",HW-B450,HW-B450,"HW-B430,HW-B430,Same as basic model except model designation; HW-B43C,HW-B43C,Same as basic model except model designation; HW-B43M,HW-B43M,Same as basic model except model designation; HW-B440,HW-B440,Same as basic model except model designation; HW-B455,HW-B455,Same as basic model except model designation; HW-B45E,HW-B45E,Same as basic model except model designation; HW-B460,HW-B460,Same as basic model except model designation; HW-B47M,HW-B47M,Same as basic model except model designation",52161547,KJ,,
344,200,Non-compliant,1.1 to 2 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Samsung Electronics Co., Ltd. - Samsung",MX-ST40B,MX-ST40B,"MX-B40,MX-B40,Same as basic model except model designation; MX-B4C,MX-B4C,Same as basic model except model designation; MX-ST45B,MX-ST45B,Same as basic model except model designation; MX-ST4CB,MX-ST4CB,Same as basic model except model designation",52161547,KJ,,
345,201,Non-compliant,1.1 to 2 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Samsung Electronics Co., Ltd. - Samsung",MX-ST90B,MX-ST90B,"MX-B70,MX-B70,; MX-ST70B,MX-ST70B,",52161547,KJ,,
346,202,Non-compliant,1.1 to 2 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Samsung Electronics Co., Ltd. - Samsung",HW-Q600C,HW-Q600C,"HW-Q60CC,HW-Q60CC,Same as basic model except model designation; HW-Q610C,HW-Q610C,Same as basic model except model designation; HW-Q610GC,HW-Q610GC,Same as basic model except model designation; HW-Q630C,HW-Q630C,Same as basic model except model designation",52161547,KJ,,
347,203,Non-compliant,1.1 to 2 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Samsung Electronics Co., Ltd. - Samsung",HW-Q60C,HW-Q60C,"HW-Q64C,HW-Q64C,Same as basic model except model designation; HW-Q64GC,HW-Q64GC,Same as basic model except model designation; HW-Q67C,HW-Q67C,Same as basic model except model designation; HW-Q6CC,HW-Q6CC,Same as basic model except model designation",52161547,KJ,,
348,204,Non-compliant,1.1 to 2 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Samsung Electronics Co., Ltd. - Samsung",HW-C450,HW-C450,"HW-C430,HW-C430,Same as basic model except model designation; HW-C43C,HW-C43C,Same as basic model except model designation; HW-C43M,HW-C43M,Same as basic model except model designation; HW-C440,HW-C440,Same as basic model except model designation; HW-C440G,HW-C440G,Same as basic model except model designation; HW-C45E,HW-C45E,Same as basic model except model designation; HW-C460,HW-C460,Same as basic model except model designation; HW-C460G,HW-C460G,Same as basic model except model designation; HW-C47C,HW-C47C,Same as basic model except model designation; HW-C47M,HW-C47M,Same as basic model except model designation",52161547,KJ,,
349,209,Non-compliant,1.1 to 2 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,Zound Industries AB - Marshall,WOBURN III,WOBURN III,,52161547,KJ,,
350,212,Non-compliant,1.1 to 2 W,Audio Video Equipment - Compact/Shelf Audio System,Amazon.com Services LLC - Amazon,C2N6L4,C2N6L4,,52161510,KJ,,
351,253,Non-compliant,1.1 to 2 W,Audio Video Equipment - Home Theater AV Receiver,"Roku, Inc. - Roku",9301X,9301X,,52161510,KJ,,
352,238,Non-compliant,1.1 to 2 W,Audio Video Equipment - Other,Amazon.com Services LLC - Amazon,Echo Dot,C4E8S3,,52161500,KJ,,
353,216,Non-compliant,1.1 to 2 W,Audio Video Equipment - Soundbar,"LG Electronics, Inc. - LG",S95Q**,S95Q**,",,(""*""= 0-9, A-Z or blank according to color or enclosure of product); S90Q**,S90Q**,(""*""= 0-9, A-Z or blank according to color or enclosure of product)",52161560,KJ,,
354,219,Non-compliant,1.1 to 2 W,Audio Video Equipment - Soundbar,"LG Electronics, Inc. - LG",S80Q**,S80Q**,",,""*""= 0-9, A-Z or blank according to color or enclosure of product",52161560,KJ,,
355,223,Non-compliant,1.1 to 2 W,Audio Video Equipment - Soundbar,"LG Electronics, Inc. - LG",SC9S,SC9S,"SC9S**,SC9S**,The * in the model name can be A to Z, 0 to 9 or blank denoting color and external design not related with energy efficiency.",52161560,KJ,,
356,224,Non-compliant,1.1 to 2 W,Audio Video Equipment - Soundbar,"LG Electronics, Inc. - LG",SE6S,SE6S,"SE6S**,SE6S**,The * in the model name can be A to Z, 0 to 9 or blank denoting color and external design not related with energy efficiency.",52161560,KJ,,
357,16,Non-compliant,2.1 to 3 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,Extron Electronics - EXTRON ELECTRONICS,NetPA U 1004,NetPA U 1004,,52161547,KJ,,
358,18,Non-compliant,2.1 to 3 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,Extron Electronics - EXTRON ELECTRONICS,NetPA U 1004-100V,NetPA U 1004-100V,,52161547,KJ,,
359,27,Non-compliant,2.1 to 3 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,CLOUD ELECTRONICS LIMITED - Cloud,MA 40E,MA 40E,,52161547,KJ,,
360,92,Non-compliant,2.1 to 3 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,Extron Electronics - EXTRON ELECTRONICS,NetPA U 8001 SUB,NetPA U 8001 SUB,,52161547,KJ,,
361,95,Non-compliant,2.1 to 3 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - harman/kardon",VIRTUO,VIRTUO,,52161547,KJ,,
362,141,Non-compliant,2.1 to 3 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,Polk Audio - Polk,Sound Bar System,MAGNIFI MINI SOUND BAR,,52161547,KJ,,
363,142,Non-compliant,2.1 to 3 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,Polk Audio - Polk,Sound Bar System,MAGNIFI MINI SUBWOOFER,,52161547,KJ,,
364,165,Non-compliant,2.1 to 3 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Samsung Electronics Co., Ltd. - Samsung",HW-N450,HW-N450,"HW-N4##,HW-N4##,; HW-N400,HW-N400,; HW-NM4##,HW-NM4##,; HW-NM45C,HW-NM45C,",52161547,KJ,,
365,166,Non-compliant,2.1 to 3 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Samsung Electronics Co., Ltd. - Samsung",HW-N650,HW-N650,"HW-MN6##,HW-MN6##,; HW-N6##,HW-N6##,; HW-NM65C,HW-NM65C,",52161547,KJ,,
366,167,Non-compliant,2.1 to 3 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Samsung Electronics Co., Ltd. - Samsung",HW-N550,HW-N550,"HW-N5##,HW-N5##,; HW-NM5##,HW-NM5##,",52161547,KJ,,
367,169,Non-compliant,2.1 to 3 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Samsung Electronics Co., Ltd. - Samsung",HW-Q60R,HW-Q60R,"HW-Q6##,HW-Q6##,; HW-Q650R,HW-Q650R,; HW-Q6CR,HW-Q6CR,; HW-Q6CRV,HW-Q6CRV,",52161547,KJ,,
